,recp_id,zinc_id,confidence_score,ptm,iptm,ligand_iptm,protein_iptm,complex_plddt,complex_iplddt,complex_pde,complex_ipde,chains_ptm,pair_chains_iptm,affinity_pred_value,affinity_probability_binary,affinity_pred_value1,affinity_probability_binary1,affinity_pred_value2,affinity_probability_binary2
131,0,ZINCox000004zEby,0.9142851,0.9440281,0.9091833,0.9091833,0,0.9155605,0.8039083,0.3869876,0.76428235,[0.9515303  0.87368214],"[array([0.9515303 , 0.42091733], dtype=float32)
 array([0.9091833 , 0.87368214], dtype=float32)]",-0.21676362,0.58165056,0.08501346,0.6059098,-0.5185407,0.5573913
132,0,ZINClr00000cUS4A,0.936876,0.9589667,0.94838583,0.94838583,0,0.9339985,0.851739,0.33411068,0.5550608,[0.9605149  0.86820626],"[array([0.9605149, 0.5106583], dtype=float32)
 array([0.94838583, 0.86820626], dtype=float32)]",0.3245885,0.42772222,0.13688897,0.50553405,0.51228803,0.34991038
133,0,ZINCnp000002FaI8,0.9567053,0.9557241,0.9610898,0.9610898,0,0.95560914,0.93677384,0.31472662,0.47161064,[0.956944   0.92325336],"[array([0.956944 , 0.6077805], dtype=float32)
 array([0.9610898 , 0.92325336], dtype=float32)]",-0.16594672,0.6642846,-0.58992684,0.7821855,0.2580334,0.5463837
134,0,ZINCpE0000068jIE,0.94865954,0.95994264,0.96899325,0.96899325,0,0.94357604,0.9051541,0.31090185,0.43914685,[0.9596533 0.8616833],"[array([0.9596533, 0.5747318], dtype=float32)
 array([0.96899325, 0.8616833 ], dtype=float32)]",-0.73692024,0.7694421,-0.7746061,0.7562417,-0.6992344,0.7826424
135,0,ZINCnB000000ToVm,0.9597641,0.964099,0.97137135,0.97137135,0,0.95686233,0.9547066,0.31063634,0.42949688,[0.96363455 0.89018303],"[array([0.96363455, 0.6266383 ], dtype=float32)
 array([0.97137135, 0.89018303], dtype=float32)]",-0.7616755,0.91045976,-0.7486353,0.9580088,-0.7747156,0.8629106
136,0,ZINCly000001VHWa,0.94491655,0.96376646,0.9753499,0.9753499,0,0.93730813,0.8706578,0.29532588,0.39024198,[0.96301544 0.9502804 ],"[array([0.96301544, 0.69891566], dtype=float32)
 array([0.9753499, 0.9502804], dtype=float32)]",0.5834466,0.67335457,0.07651466,0.8814627,1.0903786,0.46524647
137,0,ZINCmC000001yiDh,0.9590821,0.9527929,0.96434873,0.96434873,0,0.9577655,0.9497513,0.32412952,0.45694166,[0.9532257  0.90594053],"[array([0.9532257 , 0.55324644], dtype=float32)
 array([0.96434873, 0.90594053], dtype=float32)]",-1.1816599,0.87768525,-2.1434035,0.9995988,-0.21991622,0.7557717
138,0,ZINCnp000002FvsT,0.933211,0.9597594,0.95751697,0.95751697,0,0.9271346,0.84124476,0.328378,0.5030462,[0.9604537 0.9257551],"[array([0.9604537 , 0.65259886], dtype=float32)
 array([0.95751697, 0.9257551 ], dtype=float32)]",0.6736983,0.67744076,0.5872109,0.674332,0.7601858,0.6805495
139,0,ZINClK000005N23f,0.9562432,0.9566923,0.97070616,0.97070616,0,0.9526275,0.93606883,0.31092086,0.4290906,[0.9563498  0.91158843],"[array([0.9563498, 0.5940393], dtype=float32)
 array([0.97070616, 0.91158843], dtype=float32)]",-1.4449818,0.7539674,-1.8073779,0.96276987,-1.0825856,0.54516494
140,0,ZINCly000001PMzs,0.95623267,0.9574202,0.97738147,0.97738147,0,0.9509455,0.924868,0.2976467,0.37447625,[0.9561695  0.90594107],"[array([0.9561695, 0.6460128], dtype=float32)
 array([0.97738147, 0.90594107], dtype=float32)]",0.23195305,0.6017807,0.07859587,0.71576625,0.38531023,0.48779517
141,0,ZINCjB0000054IeD,0.9465729,0.9660116,0.959247,0.959247,0,0.9434044,0.8963177,0.30823705,0.50731575,[0.9683111 0.9154561],"[array([0.9683111 , 0.58705086], dtype=float32)
 array([0.959247 , 0.9154561], dtype=float32)]",-0.009836942,0.53143203,-0.70112216,0.74457103,0.6814483,0.318293
142,0,ZINCow000000xX4A,0.9582599,0.957585,0.96812147,0.96812147,0,0.9557945,0.9590243,0.31143713,0.418254,[0.9569892  0.89286274],"[array([0.9569892, 0.6252513], dtype=float32)
 array([0.96812147, 0.89286274], dtype=float32)]",-0.84201807,0.8294356,-1.322831,0.92877567,-0.3612051,0.7300955
143,0,ZINCmD000001Kd2N,0.92838115,0.9452514,0.9400497,0.9400497,0,0.92546403,0.80678654,0.35395107,0.626999,[0.94790727 0.85127395],"[array([0.94790727, 0.49879277], dtype=float32)
 array([0.9400497 , 0.85127395], dtype=float32)]",-0.30860403,0.6153631,-0.87085533,0.78906226,0.25364727,0.44166404
144,0,ZINCoz000003wR89,0.95188504,0.9468195,0.96735895,0.96735895,0,0.9480165,0.92945087,0.33188033,0.46046805,[0.94485974 0.899068  ],"[array([0.94485974, 0.61250764], dtype=float32)
 array([0.96735895, 0.899068  ], dtype=float32)]",-0.43431038,0.6443625,-0.5475097,0.7742134,-0.32111108,0.51451164
145,0,ZINCnm0000098KRK,0.9485146,0.9609018,0.9592149,0.9592149,0,0.9458395,0.90850514,0.3177589,0.48062766,[0.9614894 0.8990546],"[array([0.9614894 , 0.64288765], dtype=float32)
 array([0.9592149, 0.8990546], dtype=float32)]",0.7421181,0.31428295,0.5190847,0.398764,0.9651516,0.22980188
146,0,ZINChw000000Y02S,0.9468376,0.95694536,0.9566211,0.9566211,0,0.9443917,0.8931958,0.3183015,0.5235546,[0.9576805  0.88028926],"[array([0.9576805 , 0.48376083], dtype=float32)
 array([0.9566211 , 0.88028926], dtype=float32)]",0.3652262,0.22653234,0.18115535,0.17848687,0.54929703,0.2745778
147,0,ZINCpA000000MfCO,0.92966413,0.95585626,0.9402489,0.9402489,0,0.927018,0.8544942,0.35206345,0.6064119,[0.9586703  0.86187017],"[array([0.9586703 , 0.53776467], dtype=float32)
 array([0.9402489 , 0.86187017], dtype=float32)]",-0.4419157,0.58156717,-0.3731165,0.6743327,-0.5107149,0.48880172
148,0,ZINCpN00000brPS8,0.93371135,0.94768554,0.948244,0.948244,0,0.93007815,0.84387636,0.34756994,0.55942905,[0.9484774 0.8870775],"[array([0.9484774 , 0.60062593], dtype=float32)
 array([0.948244 , 0.8870775], dtype=float32)]",0.20828967,0.5443305,0.45414445,0.5501292,-0.037565123,0.53853184
149,0,ZINCmr000000vPdY,0.9272872,0.9481112,0.9555652,0.9555652,0,0.9202177,0.8219271,0.3377708,0.50035137,[0.94809794 0.8953239 ],"[array([0.94809794, 0.57827246], dtype=float32)
 array([0.9555652, 0.8953239], dtype=float32)]",0.7850963,0.40299988,0.27634174,0.54337716,1.2938509,0.2626226
150,0,ZINCpa000000wKFm,0.9224211,0.9343567,0.92200524,0.92200524,0,0.922525,0.8254309,0.3876766,0.7431427,[0.9365856 0.9026425],"[array([0.9365856, 0.5710329], dtype=float32)
 array([0.92200524, 0.9026425 ], dtype=float32)]",1.1232438,0.11188613,0.49929005,0.06731675,1.7471976,0.1564555
151,0,ZINCoh00000pFTGo,0.9575862,0.9616407,0.9708292,0.9708292,0,0.9542755,0.93753046,0.2984395,0.4148877,[0.9623837 0.9624018],"[array([0.9623837 , 0.70534635], dtype=float32)
 array([0.9708292, 0.9624018], dtype=float32)]",0.86035454,0.16942167,0.69764906,0.13060492,1.02306,0.20823841
152,0,ZINCkm00000y7LtO,0.9456154,0.9452127,0.95360243,0.95360243,0,0.9436186,0.9053898,0.33842644,0.5084171,[0.94593364 0.8502489 ],"[array([0.94593364, 0.5253357 ], dtype=float32)
 array([0.95360243, 0.8502489 ], dtype=float32)]",0.2668663,0.36399853,-0.48138696,0.53319097,1.0151196,0.19480613
153,0,ZINCnd000000Qfej,0.954693,0.9537853,0.96667993,0.96667993,0,0.9516963,0.9436233,0.32193995,0.4523097,[0.9529653 0.9240132],"[array([0.9529653 , 0.64620876], dtype=float32)
 array([0.96667993, 0.9240132 ], dtype=float32)]",1.4825454,0.52473736,1.4581641,0.68915826,1.5069267,0.3603164
154,0,ZINCoP000005SGZf,0.9528765,0.95875174,0.96521354,0.96521354,0,0.9497922,0.93195945,0.31485844,0.45349145,[0.9593154  0.93745583],"[array([0.9593154, 0.6653789], dtype=float32)
 array([0.96521354, 0.93745583], dtype=float32)]",-0.5966365,0.753708,-1.2995619,0.94872063,0.106288955,0.55869544
155,0,ZINCnR00000499cL,0.93707114,0.95445436,0.96867067,0.96867067,0,0.9291712,0.8376582,0.31280515,0.43466708,[0.9534726  0.89945847],"[array([0.9534726, 0.6047735], dtype=float32)
 array([0.96867067, 0.89945847], dtype=float32)]",-0.8498565,0.70947737,-1.4052972,0.95663077,-0.29441577,0.462324
156,0,ZINClq000000azrm,0.9265768,0.94721603,0.9220296,0.9220296,0,0.9277136,0.83722156,0.35664022,0.7135769,[0.9514019 0.8945024],"[array([0.9514019, 0.5166257], dtype=float32)
 array([0.9220296, 0.8945024], dtype=float32)]",1.0648005,0.4125542,1.1864346,0.5330535,0.9431664,0.2920549
157,0,ZINCnB00000rhmT8,0.9262206,0.95377463,0.94713753,0.94713753,0,0.92099136,0.8092121,0.34989616,0.57190186,[0.95541936 0.88617694],"[array([0.95541936, 0.5443351 ], dtype=float32)
 array([0.94713753, 0.88617694], dtype=float32)]",-0.6806693,0.64764667,-0.41182306,0.66308737,-0.9495155,0.63220596
158,0,ZINCkf000004SRDn,0.94476694,0.9558989,0.9718899,0.9718899,0,0.93798614,0.86701703,0.30636686,0.4043084,[0.9543649 0.9468916],"[array([0.9543649, 0.6777717], dtype=float32)
 array([0.9718899, 0.9468916], dtype=float32)]",1.1234148,0.3686887,0.8188206,0.4136557,1.4280088,0.3237217
159,0,ZINCmu0000019Qv6,0.9307936,0.9476802,0.95728433,0.95728433,0,0.92417085,0.83190566,0.34284407,0.52239734,[0.9479738 0.9158614],"[array([0.9479738, 0.5708024], dtype=float32)
 array([0.95728433, 0.9158614 ], dtype=float32)]",0.46986586,0.5885629,0.031661406,0.7415177,0.9080703,0.4356081
160,0,ZINCkz000003CQUI,0.9570419,0.95105225,0.9644975,0.9644975,0,0.955178,0.9450017,0.31577447,0.44901392,[0.95045954 0.9597295 ],"[array([0.95045954, 0.6709202 ], dtype=float32)
 array([0.9644975, 0.9597295], dtype=float32)]",0.25781727,0.5670341,-0.11162783,0.79376405,0.62726235,0.34030417
161,0,ZINCnz000000cR8m,0.959624,0.9642636,0.97924554,0.97924554,0,0.9547186,0.9442686,0.29555386,0.36745477,[0.962766  0.7811232],"[array([0.962766  , 0.52517915], dtype=float32)
 array([0.97924554, 0.7811232 ], dtype=float32)]",-0.76801157,0.64005387,-1.685521,0.80366415,0.14949791,0.47644353
162,0,ZINCks000003pmga,0.9391142,0.9576027,0.95668644,0.95668644,0,0.9347212,0.84611434,0.31917244,0.5152913,[0.95999426 0.9629647 ],"[array([0.95999426, 0.65362304], dtype=float32)
 array([0.95668644, 0.9629647 ], dtype=float32)]",0.83732545,0.54613376,0.8836084,0.8256456,0.7910425,0.26662183
163,0,ZINCmx000001ZZ7t,0.94981045,0.9504713,0.9496156,0.9496156,0,0.94985914,0.913278,0.3296439,0.5316135,[0.95217043 0.91197157],"[array([0.95217043, 0.6007858 ], dtype=float32)
 array([0.9496156 , 0.91197157], dtype=float32)]",0.12597683,0.39704207,0.34583813,0.42586026,-0.09388447,0.36822388
164,0,ZINClb00000y7GgE,0.95367336,0.95628077,0.96954465,0.96954465,0,0.9497056,0.9277478,0.31912935,0.42441854,[0.9549244  0.92092717],"[array([0.9549244 , 0.66653246], dtype=float32)
 array([0.96954465, 0.92092717], dtype=float32)]",1.3721735,0.04108301,1.2635702,0.011902,1.480777,0.07026403
165,0,ZINCkp0000068Coq,0.9413428,0.96062833,0.9638063,0.9638063,0,0.9357268,0.8673944,0.30984935,0.45712548,[0.9615947 0.8950252],"[array([0.9615947 , 0.59195364], dtype=float32)
 array([0.9638063, 0.8950252], dtype=float32)]",1.1791828,0.2969215,0.88491523,0.41226557,1.4734504,0.18157738
166,0,ZINCnv00000a4GUI,0.9504569,0.96831656,0.9758945,0.9758945,0,0.9440975,0.9138811,0.29389867,0.38736913,[0.9683248  0.94069374],"[array([0.9683248, 0.6924801], dtype=float32)
 array([0.9758945 , 0.94069374], dtype=float32)]",-1.363032,0.8901941,-1.8536776,0.9546567,-0.8723863,0.8257315
167,0,ZINCmE0000022EDZ,0.95158654,0.9568761,0.9716717,0.9716717,0,0.9465652,0.91591024,0.30752832,0.40713647,[0.95566744 0.89085746],"[array([0.95566744, 0.6039394 ], dtype=float32)
 array([0.9716717 , 0.89085746], dtype=float32)]",-0.5117177,0.87847704,-1.2573617,0.97741437,0.23392627,0.7795397
168,0,ZINCpH000001btVu,0.9510897,0.942938,0.9431396,0.9431396,0,0.95307714,0.9451321,0.36938554,0.6280578,[0.9446084 0.8268637],"[array([0.9446084, 0.4787317], dtype=float32)
 array([0.9431396, 0.8268637], dtype=float32)]",-0.5179502,0.68051314,-0.7052407,0.8132451,-0.33065963,0.5477811
169,0,ZINCmq0000008RQw,0.9579577,0.9551422,0.97522634,0.97522634,0,0.95364046,0.9333673,0.30684578,0.38157466,[0.9531112 0.8835818],"[array([0.9531112, 0.624349 ], dtype=float32)
 array([0.97522634, 0.8835818 ], dtype=float32)]",0.773206,0.7385118,0.70966935,0.9247866,0.8367426,0.552237
170,0,ZINCnt000001aWzC,0.9440075,0.95056486,0.9379242,0.9379242,0,0.94552827,0.908405,0.34413594,0.6010057,[0.9548898  0.88439333],"[array([0.9548898 , 0.52947134], dtype=float32)
 array([0.9379242 , 0.88439333], dtype=float32)]",0.41561538,0.17935222,0.3851088,0.12647498,0.446122,0.23222947
171,0,ZINCjA000003zfsG,0.94676894,0.95835054,0.94288325,0.94288325,0,0.9477403,0.89464253,0.33066708,0.57289875,[0.96113473 0.8645636 ],"[array([0.96113473, 0.51312697], dtype=float32)
 array([0.94288325, 0.8645636 ], dtype=float32)]",-0.27362677,0.48784018,-0.739018,0.5772716,0.19176447,0.39840877
172,0,ZINCjh0000032uW2,0.94055575,0.94940716,0.9162019,0.9162019,0,0.9466442,0.9191625,0.36938754,0.7619245,[0.9541456 0.8986264],"[array([0.9541456 , 0.47895366], dtype=float32)
 array([0.9162019, 0.8986264], dtype=float32)]",0.2893833,0.2659907,0.06169662,0.24682818,0.51706994,0.28515324
173,0,ZINCjA000009PXDk,0.9467849,0.9571131,0.96353704,0.96353704,0,0.94259685,0.908021,0.31525207,0.4603826,[0.9583496  0.93835443],"[array([0.9583496, 0.5937962], dtype=float32)
 array([0.96353704, 0.93835443], dtype=float32)]",0.034385577,0.6723024,-0.3639235,0.8511922,0.43269464,0.4934127
174,0,ZINCj400000flFQp,0.95873433,0.9513227,0.9658077,0.9658077,0,0.9569659,0.9531577,0.32606685,0.43981844,[0.9502566 0.9545326],"[array([0.9502566 , 0.66850996], dtype=float32)
 array([0.9658077, 0.9545326], dtype=float32)]",1.8130665,0.16425633,2.1756501,0.018872432,1.4504827,0.30964023
175,0,ZINCmB000001eEnn,0.93255645,0.94926304,0.9322435,0.9322435,0,0.9326347,0.84466815,0.35016918,0.64280915,[0.9533029  0.95380074],"[array([0.9533029, 0.5843125], dtype=float32)
 array([0.9322435 , 0.95380074], dtype=float32)]",-0.8967918,0.85086787,-1.2561752,0.98089886,-0.5374085,0.72083694
176,0,ZINCpw00000bohm8,0.9154726,0.9494725,0.9561753,0.9561753,0,0.9052969,0.7564767,0.3409557,0.53785837,[0.9496497 0.8894037],"[array([0.9496497, 0.5983127], dtype=float32)
 array([0.9561753, 0.8894037], dtype=float32)]",0.033938617,0.48365545,-0.4366566,0.7016528,0.5045338,0.26565808
177,0,ZINCpH000001rOxI,0.90814495,0.94794524,0.92431444,0.92431444,0,0.90410256,0.7036599,0.35360134,0.6824101,[0.95404077 0.9335236 ],"[array([0.95404077, 0.57993805], dtype=float32)
 array([0.92431444, 0.9335236 ], dtype=float32)]",-0.2709275,0.59836644,-0.97014594,0.7686285,0.42829096,0.4281044
178,0,ZINCoD00000s4QyH,0.9398942,0.9554226,0.9633705,0.9633705,0,0.93402517,0.8538295,0.31727695,0.4606773,[0.9554532  0.87099916],"[array([0.9554532 , 0.54687977], dtype=float32)
 array([0.9633705 , 0.87099916], dtype=float32)]",-0.6197225,0.68042666,-1.0234988,0.86890626,-0.21594626,0.49194703
179,0,ZINCoS000006rHKE,0.9575534,0.95600975,0.9742404,0.9742404,0,0.9533816,0.94730014,0.30886808,0.39507246,[0.9545656 0.8771319],"[array([0.9545656, 0.5698888], dtype=float32)
 array([0.9742404, 0.8771319], dtype=float32)]",-1.6565609,0.82605535,-2.1789846,0.99356693,-1.134137,0.65854377
180,0,ZINCky000001s995,0.9259384,0.9481268,0.94291633,0.94291633,0,0.9216939,0.79148746,0.35201758,0.5944956,[0.9505001 0.879502 ],"[array([0.9505001, 0.4896947], dtype=float32)
 array([0.94291633, 0.879502  ], dtype=float32)]",-0.71317965,0.6862087,-1.1010882,0.955312,-0.32527116,0.41710547
181,0,ZINCnB000000Qizo,0.94389105,0.9652672,0.9757305,0.9757305,0,0.93593115,0.85327387,0.2920868,0.39287806,[0.9647993 0.935466 ],"[array([0.9647993 , 0.67886496], dtype=float32)
 array([0.9757305, 0.935466 ], dtype=float32)]",-0.4224521,0.77659684,-0.6139936,0.96081996,-0.23091057,0.5923737
182,0,ZINCpH000001uuYF,0.9294611,0.95101744,0.9432855,0.9432855,0,0.926005,0.8385397,0.3477236,0.56502885,[0.9526479  0.84621185],"[array([0.9526479, 0.4840849], dtype=float32)
 array([0.9432855 , 0.84621185], dtype=float32)]",-1.1203487,0.7979617,-1.5800958,0.9068453,-0.66060156,0.6890781
183,0,ZINCmw000001Mjhn,0.9481539,0.9545669,0.9447645,0.9447645,0,0.94900125,0.923102,0.3366893,0.5557779,[0.9569706 0.8646245],"[array([0.9569706 , 0.56272286], dtype=float32)
 array([0.9447645, 0.8646245], dtype=float32)]",0.26451397,0.44672883,-0.37079448,0.57548046,0.8998224,0.31797716
184,0,ZINCpy000000UB5U,0.95570385,0.960881,0.96352154,0.96352154,0,0.95374936,0.9375655,0.31240112,0.46292967,[0.96184856 0.86298436],"[array([0.96184856, 0.5478727 ], dtype=float32)
 array([0.96352154, 0.86298436], dtype=float32)]",-0.012096524,0.7389226,-0.82417727,0.9255093,0.7999842,0.55233586
185,0,ZINCnw00000mNWcQ,0.9590759,0.95407575,0.9729228,0.9729228,0,0.95561427,0.965284,0.32361448,0.41344163,[0.95201963 0.8469368 ],"[array([0.95201963, 0.5451946 ], dtype=float32)
 array([0.9729228, 0.8469368], dtype=float32)]",0.2988136,0.5384291,0.2414715,0.70132303,0.35615572,0.3755351
186,0,ZINCoe00000EM4uF,0.94861335,0.94281554,0.9517517,0.9517517,0,0.9478288,0.927362,0.3603417,0.52193594,[0.9423047  0.92244446],"[array([0.9423047 , 0.58346444], dtype=float32)
 array([0.9517517 , 0.92244446], dtype=float32)]",2.0083566,0.068829104,2.3431625,0.05246677,1.6735508,0.085191436
187,0,ZINCox00000eEHly,0.9480902,0.9520729,0.95905656,0.95905656,0,0.94534856,0.9332306,0.33097562,0.48162934,[0.95221746 0.8760618 ],"[array([0.95221746, 0.6420577 ], dtype=float32)
 array([0.95905656, 0.8760618 ], dtype=float32)]",-0.031908467,0.72978485,-0.31385207,0.86957407,0.25003514,0.5899956
188,0,ZINCoI000003uvro,0.9480788,0.94773513,0.97043955,0.97043955,0,0.9424886,0.9017317,0.32990968,0.4421912,[0.9454476  0.89991933],"[array([0.9454476, 0.6037973], dtype=float32)
 array([0.97043955, 0.89991933], dtype=float32)]",-0.7528803,0.86932373,-0.91600424,0.9601453,-0.5897563,0.7785022
189,0,ZINCjB000003JwXm,0.93679917,0.96534604,0.9644288,0.9644288,0,0.92989177,0.8416886,0.30462018,0.46181503,[0.966523   0.94859576],"[array([0.966523 , 0.6137132], dtype=float32)
 array([0.9644288 , 0.94859576], dtype=float32)]",0.15021363,0.5106798,-0.3627414,0.7990865,0.66316867,0.2222731
190,0,ZINCjC000003NvlV,0.94536346,0.9543254,0.9595559,0.9595559,0,0.9418153,0.8893425,0.32206452,0.4896333,[0.95463204 0.8968517 ],"[array([0.95463204, 0.51271236], dtype=float32)
 array([0.9595559, 0.8968517], dtype=float32)]",-0.7924348,0.6971557,-1.7245597,0.9833061,0.13969001,0.41100538
191,0,ZINChs000000PZQY,0.95355767,0.9619244,0.9685281,0.9685281,0,0.94981503,0.9203402,0.3027094,0.4299076,[0.9626736 0.9659505],"[array([0.9626736, 0.7067955], dtype=float32)
 array([0.9685281, 0.9659505], dtype=float32)]",0.2373386,0.26383382,0.36484885,0.32692876,0.10982835,0.20073888
192,0,ZINCoB00000keVjQ,0.9408407,0.95983064,0.9579563,0.9579563,0,0.9365618,0.87715805,0.32032943,0.50588864,[0.9613365  0.91544014],"[array([0.9613365 , 0.59817594], dtype=float32)
 array([0.9579563 , 0.91544014], dtype=float32)]",0.02416464,0.63384676,0.20585889,0.6578759,-0.1575296,0.60981756
193,0,ZINCmm00000241ay,0.9263712,0.95387775,0.9428773,0.9428773,0,0.9222447,0.8046942,0.34932157,0.5831099,[0.9566233 0.8569476],"[array([0.9566233 , 0.45379043], dtype=float32)
 array([0.9428773, 0.8569476], dtype=float32)]",0.0993081,0.57099694,-0.3856871,0.814065,0.5843033,0.32792893
194,0,ZINCnS00000rrr0x,0.94243497,0.9574698,0.96466595,0.96466595,0,0.9368772,0.8760264,0.3162039,0.45434368,[0.95743686 0.8356036 ],"[array([0.95743686, 0.55448157], dtype=float32)
 array([0.96466595, 0.8356036 ], dtype=float32)]",-1.4447849,0.8683933,-2.1297688,0.99898916,-0.759801,0.73779744
195,0,ZINCpH000006kag2,0.9392603,0.9511963,0.9424518,0.9424518,0,0.93846244,0.88599414,0.33870718,0.5729864,[0.95448506 0.8751677 ],"[array([0.95448506, 0.48361874], dtype=float32)
 array([0.9424518, 0.8751677], dtype=float32)]",-0.7448215,0.6949481,-1.0346367,0.7817095,-0.45500624,0.6081866
196,0,ZINCnA000000BVHc,0.95617944,0.95554745,0.97009975,0.97009975,0,0.9526993,0.9366073,0.3125756,0.4160229,[0.9541719  0.90031224],"[array([0.9541719, 0.6098883], dtype=float32)
 array([0.97009975, 0.90031224], dtype=float32)]",-0.27370128,0.72534597,-0.47708964,0.8374994,-0.0703129,0.6131926
